¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,√÷¿˙±‚ø¬(°∆C),√÷∞Ì±‚ø¬(°∆C),¿œ∞≠ºˆ∑Æ(mm),∆Ú±’ «≥º”(m/s),∆Ú±’ ªÛ¥ÎΩ¿µµ(%),¿œ √÷Ω…Ω≈¿˚º≥(cm),∆Ú±’ ¿¸øÓ∑Æ(1/10),æ»∞≥ ∞Ëº”Ω√∞£(hr),¿œ πÃºº∏’¡ˆ ≥Ûµµ(ß∂/ß©)
169,»ÊªÍµµ,1997-10-22,15.8,18.0,0.0,2.0,85.8,,6.5,5.27,
169,»ÊªÍµµ,1997-10-23,16.1,21.3,,2.1,85.5,,1.3,0.47,
169,»ÊªÍµµ,1997-10-24,12.0,18.5,,11.6,63.8,,3.3,0.68,
169,»ÊªÍµµ,1997-10-25,12.0,14.6,,9.7,47.6,,5.4,,
169,»ÊªÍµµ,1997-10-26,11.9,15.6,0.0,8.8,48.3,,4.4,,
169,»ÊªÍµµ,1997-10-27,10.6,14.1,,12.0,51.9,,5.5,,
169,»ÊªÍµµ,1997-10-28,12.0,15.4,,6.2,55.0,,5.8,,
169,»ÊªÍµµ,1997-10-29,11.7,17.7,0.6,6.5,55.5,,3.4,,
169,»ÊªÍµµ,1997-10-30,4.6,11.8,1.6,12.1,60.1,,4.9,,
169,»ÊªÍµµ,1997-10-31,4.6,10.6,0.1,14.9,54.9,,6.3,,
169,»ÊªÍµµ,1997-11-01,10.4,13.3,0.0,6.6,63.8,,2.6,,
169,»ÊªÍµµ,1997-11-02,9.9,13.1,,2.6,66.5,,0.0,,
169,»ÊªÍµµ,1997-11-03,10.3,19.6,,2.4,71.1,,0.6,,
169,»ÊªÍµµ,1997-11-04,11.0,14.3,2.4,6.1,83.0,,7.5,,
169,»ÊªÍµµ,1997-11-05,11.5,12.8,,9.7,62.1,,2.3,,
169,»ÊªÍµµ,1997-11-06,11.6,14.4,,8.0,63.8,,0.5,,
169,»ÊªÍµµ,1997-11-07,11.6,13.7,,5.7,69.6,,3.4,,
169,»ÊªÍµµ,1997-11-08,11.4,14.0,,4.5,69.3,,0.0,,
169,»ÊªÍµµ,1997-11-09,12.0,18.7,,2.5,70.4,,2.8,,
169,»ÊªÍµµ,1997-11-10,13.4,20.4,,3.5,82.5,,2.3,,
169,»ÊªÍµµ,1997-11-11,13.6,20.2,1.0,6.3,80.6,,5.8,,
169,»ÊªÍµµ,1997-11-12,13.7,19.2,17.6,11.0,90.1,,9.9,,
169,»ÊªÍµµ,1997-11-13,13.2,15.5,,4.9,85.9,,10.0,,
169,»ÊªÍµµ,1997-11-14,12.0,13.2,14.6,6.3,83.4,,10.0,,
169,»ÊªÍµµ,1997-11-15,11.4,13.2,,7.8,55.1,,3.3,,
169,»ÊªÍµµ,1997-11-16,10.1,13.3,,10.4,62.4,,8.1,,
169,»ÊªÍµµ,1997-11-17,4.9,10.1,0.0,14.3,63.0,,7.8,,
169,»ÊªÍµµ,1997-11-18,4.0,7.4,1.0,13.5,51.3,,8.3,,
169,»ÊªÍµµ,1997-11-19,6.0,10.7,,2.8,54.6,,7.6,,
169,»ÊªÍµµ,1997-11-20,8.8,15.9,,4.4,66.5,,7.5,,
169,»ÊªÍµµ,1997-11-21,11.3,14.8,19.5,7.6,88.9,,10.0,,
169,»ÊªÍµµ,1997-11-22,11.1,13.1,,12.9,75.1,,5.9,,
169,»ÊªÍµµ,1997-11-23,10.1,13.2,,4.2,66.9,,2.9,,
169,»ÊªÍµµ,1997-11-24,9.5,15.4,0.0,6.2,83.0,,6.1,,
169,»ÊªÍµµ,1997-11-25,13.1,17.8,27.9,8.9,89.6,,10.0,,
169,»ÊªÍµµ,1997-11-26,8.0,13.6,0.1,10.9,72.9,,8.8,,
169,»ÊªÍµµ,1997-11-27,7.4,10.0,,9.0,62.9,,9.0,,
169,»ÊªÍµµ,1997-11-28,10.0,12.8,21.2,7.0,76.9,,9.8,,
169,»ÊªÍµµ,1997-11-29,9.4,11.6,8.4,15.3,77.6,,7.8,,
169,»ÊªÍµµ,1997-11-30,8.2,9.5,,10.3,53.4,,3.4,,
169,»ÊªÍµµ,1997-12-01,1.4,9.7,0.0,14.9,59.4,,7.8,,
169,»ÊªÍµµ,1997-12-02,-0.2,3.0,0.7,15.8,68.0,0.6,7.4,,
169,»ÊªÍµµ,1997-12-03,0.4,3.1,0.0,9.8,69.9,,8.4,,
169,»ÊªÍµµ,1997-12-04,2.0,5.3,,6.4,55.5,,4.4,,
169,»ÊªÍµµ,1997-12-05,5.0,10.5,2.6,3.5,58.0,,6.5,,
169,»ÊªÍµµ,1997-12-06,7.7,15.2,49.3,6.2,90.9,,10.0,,
169,»ÊªÍµµ,1997-12-07,8.0,11.8,0.1,10.3,81.9,,10.0,,
169,»ÊªÍµµ,1997-12-08,2.2,8.2,0.0,12.0,64.5,,8.5,,
169,»ÊªÍµµ,1997-12-09,-0.5,4.1,0.9,13.6,73.8,,7.4,,
169,»ÊªÍµµ,1997-12-10,-1.7,3.3,0.4,9.2,68.8,0.3,7.0,,
169,»ÊªÍµµ,1997-12-11,1.7,5.4,1.1,10.7,56.8,,8.3,,
169,»ÊªÍµµ,1997-12-12,2.4,5.3,,6.4,55.1,,8.4,,
169,»ÊªÍµµ,1997-12-13,4.5,7.8,,3.0,50.4,,7.5,,
169,»ÊªÍµµ,1997-12-14,6.3,12.5,,3.3,58.1,,4.4,,
169,»ÊªÍµµ,1997-12-15,6.6,9.3,,6.1,65.5,,5.5,,
169,»ÊªÍµµ,1997-12-16,6.3,8.1,1.2,5.4,64.8,,8.0,,
169,»ÊªÍµµ,1997-12-17,4.6,8.3,2.3,7.4,77.4,,8.4,,
169,»ÊªÍµµ,1997-12-18,7.4,12.5,,3.7,77.9,,3.3,,
169,»ÊªÍµµ,1997-12-19,9.9,16.8,,4.4,82.8,,5.9,,
169,»ÊªÍµµ,1997-12-20,6.4,12.3,,8.4,77.3,,3.3,,
169,»ÊªÍµµ,1997-12-21,6.3,8.1,,7.9,71.8,,1.0,,
169,»ÊªÍµµ,1997-12-22,8.0,9.7,,2.8,71.6,,7.4,,
169,»ÊªÍµµ,1997-12-23,7.6,9.6,,4.3,74.5,,3.1,,
169,»ÊªÍµµ,1997-12-24,7.2,10.6,,1.9,65.5,,3.1,,
169,»ÊªÍµµ,1997-12-25,7.0,8.7,,3.0,57.0,,0.5,,
169,»ÊªÍµµ,1997-12-26,6.7,9.4,,1.5,67.4,,4.8,,
169,»ÊªÍµµ,1997-12-27,7.6,10.5,,4.3,75.0,,5.4,,
169,»ÊªÍµµ,1997-12-28,5.1,7.6,,7.7,53.0,,4.1,,
169,»ÊªÍµµ,1997-12-29,3.7,5.5,,6.8,57.6,,6.4,,
169,»ÊªÍµµ,1997-12-30,5.3,9.1,,8.2,62.8,,3.6,,
169,»ÊªÍµµ,1997-12-31,4.9,7.5,,3.5,63.0,,4.9,,
169,»ÊªÍµµ,1998-01-01,6.3,8.6,0.4,3.6,73.5,,5.5,,
169,»ÊªÍµµ,1998-01-02,5.2,12.1,,2.8,46.3,,0.6,,
169,»ÊªÍµµ,1998-01-03,8.9,12.5,,2.6,71.6,,6.1,,
169,»ÊªÍµµ,1998-01-04,0.2,8.9,,14.3,61.1,,8.0,,
169,»ÊªÍµµ,1998-01-05,1.4,6.6,,5.6,47.5,,6.1,,
169,»ÊªÍµµ,1998-01-06,4.0,6.2,,7.6,41.1,,2.0,,
169,»ÊªÍµµ,1998-01-07,2.1,6.3,9.9,4.3,71.9,,8.9,,
169,»ÊªÍµµ,1998-01-08,2.8,6.7,1.1,12.4,79.4,,9.3,,
169,»ÊªÍµµ,1998-01-09,5.8,6.8,,6.2,54.6,,4.8,,
169,»ÊªÍµµ,1998-01-10,6.0,7.4,,8.3,61.4,,8.5,,
169,»ÊªÍµµ,1998-01-11,5.1,7.5,0.4,5.8,81.3,,10.0,,
169,»ÊªÍµµ,1998-01-12,5.3,7.4,0.0,8.6,71.0,,6.9,,
169,»ÊªÍµµ,1998-01-13,5.1,6.4,,5.5,64.3,,9.9,,
169,»ÊªÍµµ,1998-01-14,5.7,7.1,2.5,9.8,74.0,,8.5,,
169,»ÊªÍµµ,1998-01-15,5.9,7.1,0.1,9.4,72.5,,8.4,,
169,»ÊªÍµµ,1998-01-16,5.1,7.0,,4.1,68.3,,9.4,,
169,»ÊªÍµµ,1998-01-17,4.3,7.0,2.1,8.7,85.8,,10.0,,
169,»ÊªÍµµ,1998-01-18,-3.5,4.6,0.0,18.0,72.3,0.2,8.5,,
169,»ÊªÍµµ,1998-01-19,-4.1,-0.4,0.8,10.2,61.9,2.1,6.6,,
169,»ÊªÍµµ,1998-01-20,-0.4,3.7,0.0,5.2,54.6,,7.9,,
169,»ÊªÍµµ,1998-01-21,0.6,2.7,,7.1,47.3,,5.0,,
169,»ÊªÍµµ,1998-01-22,1.0,6.5,,2.9,52.3,,7.0,,
169,»ÊªÍµµ,1998-01-23,-2.0,4.5,0.4,12.0,73.0,1.6,7.9,,
169,»ÊªÍµµ,1998-01-24,-5.4,-0.9,0.4,16.2,73.0,0.7,7.0,,
169,»ÊªÍµµ,1998-01-25,-1.9,2.5,0.0,7.0,65.0,,7.6,,
169,»ÊªÍµµ,1998-01-26,1.5,4.9,,5.4,63.3,,5.8,,
169,»ÊªÍµµ,1998-01-27,1.4,3.7,,4.0,70.0,,6.0,,
169,»ÊªÍµµ,1998-01-28,0.7,3.0,,12.5,57.1,,5.9,,
169,»ÊªÍµµ,1998-01-29,0.5,3.8,,6.6,57.1,,4.9,,
169,»ÊªÍµµ,1998-01-30,1.3,5.9,,2.8,56.8,,6.8,,
169,»ÊªÍµµ,1998-01-31,2.1,5.1,,8.1,60.3,,4.3,,
169,»ÊªÍµµ,1998-02-01,2.2,3.9,,7.9,74.8,,3.3,,
169,»ÊªÍµµ,1998-02-02,2.9,3.9,,7.0,64.1,,2.8,,
169,»ÊªÍµµ,1998-02-03,3.8,5.3,0.0,8.6,79.1,,9.6,,
169,»ÊªÍµµ,1998-02-04,1.7,4.2,,14.0,60.1,,7.3,,
169,»ÊªÍµµ,1998-02-05,2.2,4.4,,9.7,58.1,,5.3,,
169,»ÊªÍµµ,1998-02-06,3.2,8.1,,3.0,57.9,,4.8,,
169,»ÊªÍµµ,1998-02-07,2.4,9.8,0.0,5.8,53.6,,4.9,,
169,»ÊªÍµµ,1998-02-08,-1.1,2.4,0.0,10.4,61.6,,5.6,,
169,»ÊªÍµµ,1998-02-09,-0.7,10.7,,7.4,75.0,,4.1,,
169,»ÊªÍµµ,1998-02-10,1.3,3.8,,7.5,59.8,,4.1,,
169,»ÊªÍµµ,1998-02-11,0.8,12.5,,7.3,84.6,,3.8,,
169,»ÊªÍµµ,1998-02-12,5.7,15.8,,7.1,83.5,,1.6,,
169,»ÊªÍµµ,1998-02-13,4.7,13.2,0.3,4.9,81.1,,5.6,,
169,»ÊªÍµµ,1998-02-14,3.4,5.4,0.0,12.1,65.8,,8.1,,
169,»ÊªÍµµ,1998-02-15,2.7,5.3,,6.8,65.9,,2.9,,
169,»ÊªÍµµ,1998-02-16,3.6,6.8,,6.9,63.3,,4.8,,
169,»ÊªÍµµ,1998-02-17,3.6,6.6,,6.7,79.0,,0.0,,
169,»ÊªÍµµ,1998-02-18,5.3,11.0,,7.4,73.5,,7.4,,
169,»ÊªÍµµ,1998-02-19,7.0,11.3,29.6,7.6,90.3,,10.0,,
169,»ÊªÍµµ,1998-02-20,8.0,11.8,0.2,2.4,92.6,,8.8,14.02,
169,»ÊªÍµµ,1998-02-21,6.2,9.0,8.3,5.9,87.0,,10.0,4.53,
169,»ÊªÍµµ,1998-02-22,5.0,7.9,,4.5,65.8,,5.4,,
169,»ÊªÍµµ,1998-02-23,4.6,7.2,,4.1,80.4,,5.0,,
169,»ÊªÍµµ,1998-02-24,5.2,8.2,,5.8,85.3,,2.6,,
169,»ÊªÍµµ,1998-02-25,6.0,9.5,,3.6,86.8,,2.5,,
169,»ÊªÍµµ,1998-02-26,5.6,10.5,,2.6,73.1,,1.1,,
169,»ÊªÍµµ,1998-02-27,5.3,10.0,0.2,4.6,81.9,,4.9,,
169,»ÊªÍµµ,1998-02-28,4.8,6.3,,13.2,67.5,,5.1,,
169,»ÊªÍµµ,1998-03-01,4.5,7.4,,7.5,70.1,,0.0,,
169,»ÊªÍµµ,1998-03-02,4.0,7.6,,5.9,65.8,,0.9,,
169,»ÊªÍµµ,1998-03-03,5.3,8.7,,4.5,80.8,,4.1,,
169,»ÊªÍµµ,1998-03-04,6.2,8.8,,4.5,73.5,,7.1,,
169,»ÊªÍµµ,1998-03-05,5.7,9.2,,3.9,85.9,,0.6,,
169,»ÊªÍµµ,1998-03-06,7.0,12.8,,3.0,71.6,,0.8,,
169,»ÊªÍµµ,1998-03-07,6.0,8.5,,5.4,80.8,,1.9,,
169,»ÊªÍµµ,1998-03-08,6.6,9.8,,5.1,70.8,,5.5,,
169,»ÊªÍµµ,1998-03-09,7.5,10.3,1.0,5.6,77.8,,10.0,,
169,»ÊªÍµµ,1998-03-10,6.2,8.7,4.2,7.3,60.8,,10.0,,
169,»ÊªÍµµ,1998-03-11,5.1,7.5,1.2,9.5,84.9,,9.1,,
169,»ÊªÍµµ,1998-03-12,5.2,9.0,,5.6,58.0,,3.1,,
169,»ÊªÍµµ,1998-03-13,7.4,12.9,,6.4,72.6,,2.6,,
169,»ÊªÍµµ,1998-03-14,2.4,9.9,0.1,9.4,70.6,,4.9,,
169,»ÊªÍµµ,1998-03-15,2.4,7.1,,8.4,46.0,,4.3,,
169,»ÊªÍµµ,1998-03-16,5.1,11.7,,0.7,55.1,,0.9,,
169,»ÊªÍµµ,1998-03-17,5.8,9.5,,2.4,77.6,,0.0,,
169,»ÊªÍµµ,1998-03-18,7.0,14.1,,13.9,81.0,,6.1,,
169,»ÊªÍµµ,1998-03-19,2.1,13.9,33.3,18.6,91.3,,10.0,,
169,»ÊªÍµµ,1998-03-20,1.2,3.1,0.0,15.4,54.9,,10.0,,
169,»ÊªÍµµ,1998-03-21,2.2,4.4,,9.6,48.9,,6.0,,
169,»ÊªÍµµ,1998-03-22,3.0,5.0,,9.3,45.4,,4.1,,
169,»ÊªÍµµ,1998-03-23,3.9,6.5,,6.7,53.3,,7.4,,
169,»ÊªÍµµ,1998-03-24,5.6,8.7,,5.4,70.5,,7.8,,
169,»ÊªÍµµ,1998-03-25,6.5,9.3,,5.1,83.6,,6.1,,
169,»ÊªÍµµ,1998-03-26,6.6,9.2,16.1,3.6,89.6,,9.8,7.28,
169,»ÊªÍµµ,1998-03-27,5.5,8.1,0.0,5.7,81.8,,8.6,4.8,
169,»ÊªÍµµ,1998-03-28,5.5,10.6,,1.8,87.5,,3.8,,
169,»ÊªÍµµ,1998-03-29,7.5,14.4,,1.4,84.5,,5.0,,
169,»ÊªÍµµ,1998-03-30,6.9,14.7,,1.7,75.8,,3.4,,
169,»ÊªÍµµ,1998-03-31,6.7,9.7,3.5,6.7,71.0,,5.4,,
169,»ÊªÍµµ,1998-04-01,5.8,8.8,33.4,8.7,94.4,,10.0,,
169,»ÊªÍµµ,1998-04-02,5.1,8.0,0.0,5.3,76.6,,4.1,,
169,»ÊªÍµµ,1998-04-03,4.8,12.5,,2.1,65.8,,0.0,,
169,»ÊªÍµµ,1998-04-04,6.5,15.3,,6.4,81.5,,1.6,,
169,»ÊªÍµµ,1998-04-05,9.8,15.2,4.9,7.7,91.6,,10.0,11.72,
169,»ÊªÍµµ,1998-04-06,9.0,12.0,0.5,3.0,95.0,,10.0,24.0,
169,»ÊªÍµµ,1998-04-07,10.2,15.3,1.5,2.7,90.9,,10.0,14.72,
169,»ÊªÍµµ,1998-04-08,9.8,11.4,9.5,3.5,90.0,,10.0,7.55,
169,»ÊªÍµµ,1998-04-09,9.8,13.4,1.6,2.2,91.8,,9.8,17.23,
169,»ÊªÍµµ,1998-04-10,9.9,14.2,,2.4,89.8,,7.5,7.7,
169,»ÊªÍµµ,1998-04-11,7.9,14.0,,2.9,89.3,,7.5,12.1,
169,»ÊªÍµµ,1998-04-12,10.9,16.3,14.7,10.4,95.3,,10.0,16.75,
169,»ÊªÍµµ,1998-04-13,7.6,12.7,2.3,5.5,93.1,,10.0,24.0,
169,»ÊªÍµµ,1998-04-14,7.4,12.2,1.5,2.6,89.8,,7.5,20.75,
169,»ÊªÍµµ,1998-04-15,7.1,10.1,,3.7,90.1,,9.5,4.48,
169,»ÊªÍµµ,1998-04-16,7.1,14.2,,8.5,89.3,,7.8,10.3,
169,»ÊªÍµµ,1998-04-17,9.7,15.1,3.4,6.2,90.3,,9.5,3.0,
169,»ÊªÍµµ,1998-04-18,7.0,12.6,,3.7,90.9,,9.5,9.5,
169,»ÊªÍµµ,1998-04-19,7.1,15.4,,7.2,88.1,,4.6,12.47,
169,»ÊªÍµµ,1998-04-20,12.4,17.3,,10.6,79.6,,6.1,,
169,»ÊªÍµµ,1998-04-21,13.3,17.5,0.3,8.8,89.6,,9.9,6.43,
169,»ÊªÍµµ,1998-04-22,12.7,15.8,2.7,7.6,96.0,,10.0,24.0,
169,»ÊªÍµµ,1998-04-23,12.8,17.5,1.4,5.2,93.8,,9.3,22.67,
169,»ÊªÍµµ,1998-04-24,8.3,16.7,2.7,7.2,91.4,,10.0,15.57,
169,»ÊªÍµµ,1998-04-25,7.7,11.3,,9.6,69.3,,1.4,,
169,»ÊªÍµµ,1998-04-26,7.7,16.3,,6.1,76.6,,3.5,,
169,»ÊªÍµµ,1998-04-27,10.4,19.2,,3.9,74.5,,0.6,,
169,»ÊªÍµµ,1998-04-28,11.6,19.4,,6.6,75.1,,0.4,,
169,»ÊªÍµµ,1998-04-29,13.9,24.1,,4.1,84.4,,8.5,1.9,
169,»ÊªÍµµ,1998-04-30,12.1,19.7,3.0,7.5,71.8,,8.0,,
169,»ÊªÍµµ,1998-05-01,12.9,18.8,,13.6,91.3,,10.0,10.95,
169,»ÊªÍµµ,1998-05-02,12.3,21.1,6.7,8.9,94.1,,9.8,9.62,
169,»ÊªÍµµ,1998-05-03,11.5,14.8,,3.3,88.9,,6.3,2.47,
169,»ÊªÍµµ,1998-05-04,12.0,19.2,,2.9,74.1,,1.4,,
169,»ÊªÍµµ,1998-05-05,11.3,18.8,,3.2,84.3,,2.6,,
169,»ÊªÍµµ,1998-05-06,11.5,22.0,0.3,1.7,82.9,,6.5,0.5,
169,»ÊªÍµµ,1998-05-07,14.2,18.0,1.3,4.0,94.0,,10.0,24.0,
169,»ÊªÍµµ,1998-05-08,11.6,15.4,0.2,8.8,73.1,,3.9,0.93,
169,»ÊªÍµµ,1998-05-09,11.6,16.6,0.8,4.3,75.6,,8.0,,
169,»ÊªÍµµ,1998-05-10,10.6,12.8,29.6,7.1,95.0,,10.0,,
169,»ÊªÍµµ,1998-05-11,11.0,13.8,78.0,7.9,96.5,,10.0,2.95,
169,»ÊªÍµµ,1998-05-12,11.3,14.9,,5.4,85.9,,6.4,4.35,
169,»ÊªÍµµ,1998-05-13,10.7,16.8,,3.0,79.3,,7.1,0.83,
169,»ÊªÍµµ,1998-05-14,12.9,16.2,,3.4,83.5,,8.0,,
169,»ÊªÍµµ,1998-05-15,12.3,19.6,20.2,3.2,78.9,,9.0,,
169,»ÊªÍµµ,1998-05-16,11.7,15.2,9.5,5.7,92.0,,7.0,7.95,
169,»ÊªÍµµ,1998-05-17,12.1,16.3,,4.0,92.1,,8.8,12.28,
169,»ÊªÍµµ,1998-05-18,13.5,19.1,,2.8,86.5,,1.9,2.75,
169,»ÊªÍµµ,1998-05-19,10.6,16.2,,1.8,93.0,,10.0,22.42,
169,»ÊªÍµµ,1998-05-20,10.2,17.0,,2.0,93.5,,8.4,18.77,
169,»ÊªÍµµ,1998-05-21,13.4,23.8,,2.4,68.8,,0.0,,
169,»ÊªÍµµ,1998-05-22,15.8,23.5,,4.8,65.5,,6.3,,
169,»ÊªÍµµ,1998-05-23,16.8,24.1,,2.0,66.6,,9.1,,
169,»ÊªÍµµ,1998-05-24,13.2,19.8,0.0,5.5,83.6,,10.0,,
169,»ÊªÍµµ,1998-05-25,12.8,16.3,,8.1,71.4,,6.5,,
169,»ÊªÍµµ,1998-05-26,13.6,20.0,,2.5,40.5,,0.0,,
169,»ÊªÍµµ,1998-05-27,13.6,19.7,,1.8,42.3,,4.0,,
169,»ÊªÍµµ,1998-05-28,15.5,20.0,,4.6,79.5,,5.9,,
169,»ÊªÍµµ,1998-05-29,13.1,19.8,,5.0,88.0,,3.8,2.88,
169,»ÊªÍµµ,1998-05-30,13.8,19.7,,4.8,61.6,,0.4,,
169,»ÊªÍµµ,1998-05-31,15.0,20.0,,2.7,53.3,,5.3,,
169,»ÊªÍµµ,1998-06-01,11.5,18.9,42.0,4.3,71.3,,9.8,,
169,»ÊªÍµµ,1998-06-02,13.2,16.2,6.6,7.6,92.3,,10.0,8.6,
169,»ÊªÍµµ,1998-06-03,14.4,19.2,,4.2,81.0,,5.6,,
169,»ÊªÍµµ,1998-06-04,13.4,18.7,0.1,5.8,85.6,,9.4,,
169,»ÊªÍµµ,1998-06-05,15.0,18.8,0.0,7.7,88.8,,9.6,,
169,»ÊªÍµµ,1998-06-06,14.0,17.3,0.4,2.6,92.6,,7.1,8.87,
169,»ÊªÍµµ,1998-06-07,13.6,18.6,,2.3,79.6,,5.3,2.73,
169,»ÊªÍµµ,1998-06-08,14.7,19.8,,3.4,79.8,,6.9,,
169,»ÊªÍµµ,1998-06-09,16.7,22.4,,2.9,82.5,,8.3,,
169,»ÊªÍµµ,1998-06-10,16.1,20.5,,4.6,84.1,,6.1,3.23,
169,»ÊªÍµµ,1998-06-11,16.1,22.9,,2.6,80.8,,2.3,,
169,»ÊªÍµµ,1998-06-12,16.7,19.5,1.2,5.5,91.3,,7.9,,
169,»ÊªÍµµ,1998-06-13,15.9,17.8,20.0,5.1,93.1,,10.0,16.23,
169,»ÊªÍµµ,1998-06-14,15.5,17.9,8.8,4.7,89.6,,8.0,10.85,
169,»ÊªÍµµ,1998-06-15,15.0,20.6,,1.8,79.0,,4.8,,
169,»ÊªÍµµ,1998-06-16,16.3,23.5,,1.8,76.1,,4.3,,
169,»ÊªÍµµ,1998-06-17,17.1,23.9,,2.6,78.0,,3.4,,
169,»ÊªÍµµ,1998-06-18,17.8,21.2,0.0,4.5,88.5,,8.6,,
169,»ÊªÍµµ,1998-06-19,18.0,24.1,3.2,2.0,90.4,,8.3,5.05,
169,»ÊªÍµµ,1998-06-20,17.7,23.3,,3.2,84.9,,7.4,,
169,»ÊªÍµµ,1998-06-21,18.9,23.1,0.1,4.1,86.9,,7.5,,
169,»ÊªÍµµ,1998-06-22,18.3,24.6,,2.8,69.1,,2.9,,
169,»ÊªÍµµ,1998-06-23,17.9,22.2,0.0,3.8,79.1,,9.4,,
169,»ÊªÍµµ,1998-06-24,18.9,21.2,30.6,6.7,93.1,,10.0,8.37,
169,»ÊªÍµµ,1998-06-25,18.9,22.1,51.2,10.7,95.1,,10.0,23.13,
169,»ÊªÍµµ,1998-06-26,18.0,22.0,63.7,6.0,94.9,,10.0,16.92,
169,»ÊªÍµµ,1998-06-27,18.5,23.3,25.7,6.2,92.5,,10.0,16.2,
169,»ÊªÍµµ,1998-06-28,19.9,23.2,47.8,3.5,88.3,,5.3,7.12,
169,»ÊªÍµµ,1998-06-29,19.0,24.5,,3.2,89.0,,5.5,8.67,
169,»ÊªÍµµ,1998-06-30,19.3,22.3,64.3,9.2,95.0,,10.0,24.0,
169,»ÊªÍµµ,1998-07-01,19.8,24.9,0.1,8.0,87.5,,6.8,6.52,
169,»ÊªÍµµ,1998-07-02,20.1,26.0,0.0,8.4,90.4,,9.0,20.5,
169,»ÊªÍµµ,1998-07-03,20.3,25.6,6.1,3.6,91.8,,8.1,3.45,
169,»ÊªÍµµ,1998-07-04,18.5,21.8,,2.4,92.1,,9.9,18.62,
169,»ÊªÍµµ,1998-07-05,17.2,24.2,,3.2,92.1,,8.5,19.25,
169,»ÊªÍµµ,1998-07-06,21.8,24.5,,9.1,92.4,,9.4,21.17,
169,»ÊªÍµµ,1998-07-07,21.4,24.1,,8.2,93.9,,10.0,24.0,
169,»ÊªÍµµ,1998-07-08,22.1,27.4,,9.6,90.1,,7.6,19.33,
169,»ÊªÍµµ,1998-07-09,22.1,24.6,,6.4,92.4,,9.5,24.0,
169,»ÊªÍµµ,1998-07-10,21.8,28.3,,7.2,88.5,,5.5,12.05,
169,»ÊªÍµµ,1998-07-11,22.8,28.7,,5.1,86.4,,7.5,,
169,»ÊªÍµµ,1998-07-12,21.5,28.8,,3.0,90.0,,8.1,4.7,
169,»ÊªÍµµ,1998-07-13,19.5,22.0,,9.3,87.4,,6.5,,
169,»ÊªÍµµ,1998-07-14,19.8,21.1,6.4,11.4,89.8,,8.4,,
169,»ÊªÍµµ,1998-07-15,20.2,22.8,4.6,6.5,94.3,,10.0,10.2,
169,»ÊªÍµµ,1998-07-16,21.4,23.2,,5.5,92.5,,10.0,14.75,
169,»ÊªÍµµ,1998-07-17,20.2,24.2,,9.8,84.0,,6.9,,
169,»ÊªÍµµ,1998-07-18,20.4,23.1,5.8,9.9,91.8,,9.1,,
169,»ÊªÍµµ,1998-07-19,21.2,26.0,,3.8,83.0,,2.0,,
169,»ÊªÍµµ,1998-07-20,21.0,27.0,,3.7,90.3,,6.8,4.77,
169,»ÊªÍµµ,1998-07-21,21.4,24.7,21.1,6.4,89.0,,7.6,8.53,
169,»ÊªÍµµ,1998-07-22,20.7,25.5,18.6,5.8,88.3,,5.9,,
169,»ÊªÍµµ,1998-07-23,21.9,26.8,,5.3,85.8,,5.0,,
169,»ÊªÍµµ,1998-07-24,22.5,26.5,,5.6,75.4,,6.3,,
169,»ÊªÍµµ,1998-07-25,21.9,24.4,0.2,9.0,82.4,,8.0,,
169,»ÊªÍµµ,1998-07-26,20.9,23.2,8.0,9.6,88.4,,3.6,,
169,»ÊªÍµµ,1998-07-27,21.9,24.0,,8.2,85.3,,0.4,,
169,»ÊªÍµµ,1998-07-28,22.2,25.2,,5.1,87.8,,0.8,,
169,»ÊªÍµµ,1998-07-29,22.5,26.8,,2.4,89.1,,5.3,,
169,»ÊªÍµµ,1998-07-30,22.5,27.4,,7.1,90.9,,7.9,,
169,»ÊªÍµµ,1998-07-31,22.8,26.7,10.9,12.7,93.5,,10.0,1.93,
169,»ÊªÍµµ,1998-08-01,24.6,28.7,0.1,6.3,89.5,,6.9,0.67,
169,»ÊªÍµµ,1998-08-02,24.3,27.1,6.6,5.0,94.4,,9.6,13.55,
169,»ÊªÍµµ,1998-08-03,24.4,26.6,,6.1,93.8,,9.9,16.97,
169,»ÊªÍµµ,1998-08-04,24.5,29.8,,8.0,90.4,,5.1,9.58,
169,»ÊªÍµµ,1998-08-05,24.9,28.7,,7.9,92.6,,8.8,6.52,
169,»ÊªÍµµ,1998-08-06,25.1,30.2,,6.5,91.0,,7.5,7.17,
169,»ÊªÍµµ,1998-08-07,25.4,29.3,0.6,10.4,90.4,,7.0,,
169,»ÊªÍµµ,1998-08-08,24.9,28.8,,8.4,91.5,,4.0,3.75,
169,»ÊªÍµµ,1998-08-09,24.0,28.0,0.5,7.4,92.3,,6.5,8.9,
169,»ÊªÍµµ,1998-08-10,24.7,29.4,,8.8,90.4,,5.1,1.97,
169,»ÊªÍµµ,1998-08-11,23.6,28.5,6.7,7.4,90.4,,5.6,4.42,
169,»ÊªÍµµ,1998-08-12,24.3,29.2,0.0,5.8,91.1,,7.1,7.85,
169,»ÊªÍµµ,1998-08-13,22.6,29.2,30.7,4.6,88.6,,8.5,1.0,
169,»ÊªÍµµ,1998-08-14,23.5,25.7,47.6,5.2,93.0,,10.0,3.4,
